Timestamp,Visibility Score,Fog Level,Alert Sent
2026-04-18 11:53:23,69.9,MODERATE FOG,False
2026-04-18 11:53:23,70.8,CLEAR,False
2026-04-18 11:53:24,71.3,CLEAR,False
2026-04-18 11:53:24,69.7,MODERATE FOG,False
2026-04-18 11:53:25,68.6,MODERATE FOG,False
2026-04-18 11:53:25,64.7,MODERATE FOG,False
2026-04-18 11:53:26,58.6,MODERATE FOG,False
2026-04-18 11:53:26,53.3,MODERATE FOG,False
2026-04-18 11:53:27,31.5,DENSE FOG,False
2026-04-18 11:53:27,27.3,DENSE FOG,False
2026-04-18 11:53:28,26.7,DENSE FOG,False
2026-04-18 11:53:28,28.2,DENSE FOG,False
2026-04-18 11:53:29,28.9,DENSE FOG,False
2026-04-18 11:53:29,29.6,DENSE FOG,False
2026-04-18 11:53:30,28.6,DENSE FOG,False
2026-04-18 11:53:30,28.6,DENSE FOG,False
2026-04-18 11:53:31,28.7,DENSE FOG,False
2026-04-18 11:53:31,28.7,DENSE FOG,False
2026-04-18 11:53:32,28.6,DENSE FOG,False
2026-04-18 11:53:32,28.5,DENSE FOG,False
2026-04-18 11:53:33,28.6,DENSE FOG,False
2026-04-18 11:53:33,28.7,DENSE FOG,False
2026-04-18 11:53:34,28.5,DENSE FOG,False
2026-04-18 11:53:34,28.7,DENSE FOG,False
2026-04-18 11:53:35,28.6,DENSE FOG,False
2026-04-18 11:53:35,28.5,DENSE FOG,False
2026-04-18 11:53:36,28.6,DENSE FOG,False
2026-04-18 11:53:36,28.7,DENSE FOG,False
2026-04-18 11:53:37,28.4,DENSE FOG,False
2026-04-18 11:53:37,28.5,DENSE FOG,False
2026-04-18 11:53:38,32.1,DENSE FOG,False
2026-04-18 11:53:38,44.9,MODERATE FOG,False
2026-04-18 11:53:39,50.8,MODERATE FOG,False
2026-04-18 11:53:39,53.3,MODERATE FOG,False
2026-04-18 11:53:40,45.4,MODERATE FOG,False
2026-04-18 11:53:40,45.6,MODERATE FOG,False
2026-04-18 11:53:41,45.0,MODERATE FOG,False
2026-04-18 11:53:41,37.9,DENSE FOG,False
2026-04-18 11:53:42,37.3,DENSE FOG,False
2026-04-18 11:53:42,44.3,MODERATE FOG,False
2026-04-18 11:53:43,45.7,MODERATE FOG,False
2026-04-18 11:53:43,48.7,MODERATE FOG,False
2026-04-18 11:53:44,45.9,MODERATE FOG,False
2026-04-18 11:53:44,46.5,MODERATE FOG,False
2026-04-18 11:53:45,43.2,MODERATE FOG,False
2026-04-18 11:53:45,44.0,MODERATE FOG,False
2026-04-18 11:53:46,41.0,MODERATE FOG,False
2026-04-18 11:53:46,37.7,DENSE FOG,False
2026-04-18 11:53:47,39.8,DENSE FOG,False
2026-04-18 11:53:47,46.3,MODERATE FOG,False
2026-04-18 11:53:48,48.1,MODERATE FOG,False
2026-04-18 11:53:48,47.1,MODERATE FOG,False
2026-04-18 11:53:49,47.7,MODERATE FOG,False
2026-04-18 11:53:49,47.1,MODERATE FOG,False
2026-04-18 11:53:50,42.0,MODERATE FOG,False
2026-04-18 11:53:50,37.7,DENSE FOG,False
2026-04-18 11:53:51,32.7,DENSE FOG,False
2026-04-18 11:53:51,35.8,DENSE FOG,False
2026-04-18 11:53:52,37.5,DENSE FOG,False
2026-04-18 11:53:52,37.2,DENSE FOG,False
2026-04-18 11:53:53,38.7,DENSE FOG,False
2026-04-18 11:53:53,37.6,DENSE FOG,False
2026-04-18 11:53:54,37.2,DENSE FOG,False
2026-04-18 11:53:54,35.4,DENSE FOG,False
2026-04-18 11:53:55,36.1,DENSE FOG,False
2026-04-18 11:53:55,34.4,DENSE FOG,False
2026-04-18 11:53:56,37.4,DENSE FOG,False
2026-04-18 11:53:56,36.3,DENSE FOG,False
2026-04-18 11:53:57,20.8,DENSE FOG,False
2026-04-18 11:53:57,27.1,DENSE FOG,False
2026-04-18 11:53:58,26.7,DENSE FOG,False
2026-04-18 11:53:58,28.1,DENSE FOG,False
2026-04-18 11:53:59,28.5,DENSE FOG,False
2026-04-18 11:53:59,28.2,DENSE FOG,False
2026-04-18 11:54:00,28.2,DENSE FOG,False
2026-04-18 11:54:00,28.5,DENSE FOG,False
2026-04-18 11:54:01,27.7,DENSE FOG,False
2026-04-18 11:54:01,27.8,DENSE FOG,False
2026-04-18 11:54:02,28.2,DENSE FOG,False
2026-04-18 11:54:02,28.6,DENSE FOG,False
2026-04-18 11:54:03,28.3,DENSE FOG,False
2026-04-18 11:54:03,28.2,DENSE FOG,False
2026-04-18 11:54:04,28.3,DENSE FOG,False
2026-04-18 11:54:04,28.1,DENSE FOG,False
2026-04-18 11:54:05,28.2,DENSE FOG,False
2026-04-18 11:54:05,28.2,DENSE FOG,False
2026-04-18 11:54:06,27.9,DENSE FOG,False
2026-04-18 11:54:07,27.8,DENSE FOG,False
2026-04-18 11:54:07,28.9,DENSE FOG,False
2026-04-18 11:54:08,29.5,DENSE FOG,False
2026-04-18 11:54:08,29.6,DENSE FOG,False
2026-04-18 11:54:09,29.4,DENSE FOG,False
2026-04-18 11:54:09,29.5,DENSE FOG,False
2026-04-18 11:54:10,29.6,DENSE FOG,False
2026-04-18 11:54:10,29.5,DENSE FOG,False
2026-04-18 11:54:11,29.6,DENSE FOG,False
2026-04-18 11:54:11,29.3,DENSE FOG,False
2026-04-18 11:54:12,29.2,DENSE FOG,False
2026-04-18 11:54:12,29.2,DENSE FOG,False
2026-04-18 11:54:13,29.2,DENSE FOG,False
2026-04-18 11:54:13,29.3,DENSE FOG,False
2026-04-18 11:54:14,29.5,DENSE FOG,False
2026-04-18 11:54:14,29.2,DENSE FOG,False
2026-04-18 11:54:15,28.3,DENSE FOG,False
2026-04-18 11:54:15,29.3,DENSE FOG,False
2026-04-18 11:54:16,28.8,DENSE FOG,False
2026-04-18 11:54:17,28.9,DENSE FOG,False
2026-04-18 11:54:17,28.9,DENSE FOG,False
2026-04-18 11:56:08,33.8,DENSE FOG
2026-04-18 11:56:09,27.5,DENSE FOG
2026-04-18 11:56:10,29.0,DENSE FOG
2026-04-18 11:56:11,28.7,DENSE FOG
2026-04-18 11:56:12,29.0,DENSE FOG
2026-04-18 11:56:13,29.0,DENSE FOG
2026-04-18 11:56:14,29.1,DENSE FOG
2026-04-18 11:56:15,29.1,DENSE FOG
2026-04-18 11:56:16,29.1,DENSE FOG
2026-04-18 11:56:17,29.1,DENSE FOG
2026-04-18 11:56:18,29.0,DENSE FOG
2026-04-18 11:56:19,28.5,DENSE FOG
2026-04-18 11:56:20,28.8,DENSE FOG
2026-04-18 11:56:21,28.9,DENSE FOG
2026-04-18 11:56:22,29.4,DENSE FOG
2026-04-18 11:56:23,31.6,DENSE FOG
2026-04-18 11:56:24,40.7,MODERATE FOG
2026-04-18 11:56:25,40.7,MODERATE FOG
2026-04-18 11:56:26,39.0,DENSE FOG
2026-04-18 11:56:28,52.9,MODERATE FOG
2026-04-18 11:56:29,48.9,MODERATE FOG
2026-04-18 11:56:30,33.1,DENSE FOG
2026-04-18 11:56:31,21.0,DENSE FOG
2026-04-18 11:56:32,34.4,DENSE FOG
2026-04-18 11:56:33,48.6,MODERATE FOG
2026-04-18 11:56:34,49.9,MODERATE FOG
2026-04-18 11:56:35,27.6,DENSE FOG
2026-04-18 11:56:36,28.9,DENSE FOG
2026-04-18 11:56:37,28.9,DENSE FOG
2026-04-18 11:56:38,28.6,DENSE FOG
2026-04-18 11:56:39,28.8,DENSE FOG
2026-04-18 11:56:40,28.8,DENSE FOG
2026-04-18 11:56:41,28.8,DENSE FOG
2026-04-18 11:56:42,28.8,DENSE FOG
2026-04-18 11:56:43,28.9,DENSE FOG
2026-04-18 11:56:44,28.8,DENSE FOG
2026-04-18 11:56:45,29.4,DENSE FOG
2026-04-18 11:56:46,29.4,DENSE FOG
2026-04-18 11:56:47,28.3,DENSE FOG
2026-04-18 11:56:48,28.6,DENSE FOG
2026-04-18 11:56:49,28.9,DENSE FOG
2026-04-18 11:56:50,28.6,DENSE FOG
2026-04-18 11:56:51,28.7,DENSE FOG
2026-04-18 11:56:52,28.9,DENSE FOG
2026-04-18 11:56:53,28.8,DENSE FOG
2026-04-18 11:56:54,28.7,DENSE FOG
2026-04-18 11:56:55,28.8,DENSE FOG
2026-04-18 11:56:56,29.0,DENSE FOG
2026-04-18 11:56:57,28.9,DENSE FOG
2026-04-18 11:56:58,28.9,DENSE FOG
2026-04-18 11:56:59,28.9,DENSE FOG
2026-04-18 11:57:00,29.0,DENSE FOG
2026-04-18 11:57:01,29.1,DENSE FOG
2026-04-18 11:57:02,28.8,DENSE FOG
2026-04-18 11:57:03,28.7,DENSE FOG
2026-04-18 11:57:04,28.6,DENSE FOG
2026-04-18 11:57:05,29.1,DENSE FOG
2026-04-18 11:57:06,28.9,DENSE FOG
2026-04-18 11:57:07,28.5,DENSE FOG
2026-04-18 11:57:08,28.9,DENSE FOG
2026-04-18 11:57:09,28.8,DENSE FOG
2026-04-18 11:57:10,28.9,DENSE FOG
2026-04-18 11:57:11,28.8,DENSE FOG
2026-04-18 11:57:12,28.8,DENSE FOG
2026-04-18 11:57:13,28.9,DENSE FOG
2026-04-18 11:57:14,30.6,DENSE FOG
2026-04-18 11:57:16,28.8,DENSE FOG
2026-04-18 11:57:17,28.7,DENSE FOG
2026-04-18 11:57:18,28.9,DENSE FOG
2026-04-18 11:57:19,28.9,DENSE FOG
2026-04-18 11:57:20,28.9,DENSE FOG
2026-04-18 11:57:21,29.2,DENSE FOG
2026-04-18 11:57:22,29.1,DENSE FOG
2026-04-18 11:57:23,29.1,DENSE FOG
2026-04-18 11:57:24,28.6,DENSE FOG
2026-04-18 11:57:25,28.7,DENSE FOG
2026-04-18 11:57:26,28.9,DENSE FOG
2026-04-18 11:57:27,28.8,DENSE FOG
2026-04-18 11:57:28,28.7,DENSE FOG
2026-04-18 11:57:29,28.9,DENSE FOG
